address_id,territory,route_km,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,geographic_zone_analytics_only,taxi_reference,client_saving,driver_gap,passes_old_balanced
w301635687,Бендеры,1.923,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635689,Бендеры,1.937,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635692,Бендеры,1.982,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635697,Бендеры,2.004,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635698,Бендеры,1.976,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635701,Бендеры,1.982,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635703,Бендеры,2.006,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301635704,Бендеры,1.992,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w301982088,Бендеры,4.692,0.0,21,0,21,CITY_OK,3,28.15,7.15,2.15,True
w301982089,Бендеры,4.733,0.0,21,0,21,CITY_OK,3,28.4,7.4,2.4,False
w301982090,Бендеры,4.769,0.0,22,0,22,CITY_OK,3,28.61,6.61,1.61,True
w301982096,Бендеры,4.829,0.0,22,0,22,CITY_OK,3,28.97,6.97,1.97,True
w301982100,Бендеры,5.09,0.0,23,0,23,CITY_OK,3,30.54,7.54,2.54,True
w301982104,Бендеры,4.907,0.0,22,0,22,CITY_OK,3,29.44,7.44,2.44,True
w301982107,Бендеры,4.885,0.0,22,0,22,CITY_OK,3,29.31,7.31,2.31,True
w301982108,Бендеры,4.853,0.0,22,0,22,CITY_OK,3,29.12,7.12,2.12,True
w301982110,Бендеры,4.831,0.0,22,0,22,CITY_OK,3,28.99,6.99,1.99,True
w301982111,Бендеры,4.819,0.0,22,0,22,CITY_OK,3,28.91,6.91,1.91,True
w301982112,Бендеры,4.802,0.0,22,0,22,CITY_OK,3,28.81,6.81,1.81,True
w301982113,Бендеры,4.803,0.0,22,0,22,CITY_OK,3,28.82,6.82,1.82,True
w302066893,Бендеры,4.601,0.0,21,0,21,CITY_OK,3,27.61,6.61,1.61,True
w302066894,Бендеры,4.676,0.0,21,0,21,CITY_OK,3,28.06,7.06,2.06,True
w302066895,Бендеры,4.58,0.0,21,0,21,CITY_OK,3,27.48,6.48,1.48,True
w302066901,Бендеры,4.718,0.0,21,0,21,CITY_OK,3,28.31,7.31,2.31,True
w302066902,Бендеры,4.731,0.0,21,0,21,CITY_OK,3,28.39,7.39,2.39,False
w302066903,Бендеры,4.702,0.0,21,0,21,CITY_OK,3,28.21,7.21,2.21,True
w302066905,Бендеры,4.663,0.0,21,0,21,CITY_OK,3,27.98,6.98,1.98,True
w302066906,Бендеры,4.679,0.0,21,0,21,CITY_OK,3,28.07,7.07,2.07,True
w302066907,Бендеры,4.696,0.0,21,0,21,CITY_OK,3,28.18,7.18,2.18,True
w302066909,Бендеры,4.742,0.0,21,0,21,CITY_OK,3,28.45,7.45,2.45,False
w302066911,Бендеры,4.721,0.0,21,0,21,CITY_OK,3,28.33,7.33,2.33,True
w302066913,Бендеры,4.898,0.0,22,0,22,CITY_OK,3,29.39,7.39,2.39,True
w302066914,Бендеры,4.918,0.0,22,0,22,CITY_OK,3,29.51,7.51,2.51,False
w302066922,Бендеры,4.476,0.0,20,0,20,CITY_OK,3,26.86,6.86,1.86,True
w302066923,Бендеры,4.429,0.0,20,0,20,CITY_OK,3,26.57,6.57,1.57,True
w302066924,Бендеры,4.485,0.0,20,0,20,CITY_OK,3,26.91,6.91,1.91,True
w302066925,Бендеры,4.467,0.0,20,0,20,CITY_OK,3,26.8,6.8,1.8,True
w302066929,Бендеры,4.462,0.0,20,0,20,CITY_OK,3,26.77,6.77,1.77,True
w302066930,Бендеры,4.486,0.0,20,0,20,CITY_OK,3,26.92,6.92,1.92,True
w302066931,Бендеры,4.519,0.0,21,0,21,CITY_OK,3,27.11,6.11,1.11,True
w302066932,Бендеры,4.574,0.0,21,0,21,CITY_OK,3,27.44,6.44,1.44,True
w302066945,Бендеры,4.617,0.0,21,0,21,CITY_OK,3,27.7,6.7,1.7,True
w302066946,Бендеры,4.718,0.0,21,0,21,CITY_OK,3,28.31,7.31,2.31,True
w302066947,Бендеры,4.703,0.0,21,0,21,CITY_OK,3,28.22,7.22,2.22,True
w302066948,Бендеры,4.661,0.0,21,0,21,CITY_OK,3,27.97,6.97,1.97,True
w302066949,Бендеры,4.64,0.0,21,0,21,CITY_OK,3,27.84,6.84,1.84,True
w302066951,Бендеры,4.684,0.0,21,0,21,CITY_OK,3,28.1,7.1,2.1,True
w302066953,Бендеры,4.807,0.0,22,0,22,CITY_OK,3,28.84,6.84,1.84,True
w302067664,Бендеры,4.644,0.0,21,0,21,CITY_OK,3,27.86,6.86,1.86,True
w302067666,Бендеры,4.628,0.0,21,0,21,CITY_OK,3,27.77,6.77,1.77,True
w302067676,Бендеры,4.662,0.0,21,0,21,CITY_OK,3,27.97,6.97,1.97,True
w302067678,Бендеры,4.711,0.0,21,0,21,CITY_OK,3,28.27,7.27,2.27,True
w302074717,Бендеры,5.022,0.0,23,0,23,CITY_OK,3,30.13,7.13,2.13,True
w302074718,Бендеры,5.005,0.0,23,0,23,CITY_OK,3,30.03,7.03,2.03,True
w302074719,Бендеры,5.004,0.0,23,0,23,CITY_OK,3,30.02,7.02,2.02,True
w302074720,Бендеры,4.986,0.0,22,0,22,CITY_OK,3,29.92,7.92,2.92,False
w302074721,Бендеры,5.046,0.0,23,0,23,CITY_OK,3,30.28,7.28,2.28,True
w302074722,Бендеры,5.101,0.0,23,0,23,CITY_OK,3,30.61,7.61,2.61,False
w302074724,Бендеры,5.023,0.0,23,0,23,CITY_OK,3,30.14,7.14,2.14,True
w302074725,Бендеры,5.071,0.0,23,0,23,CITY_OK,3,30.43,7.43,2.43,True
w302074727,Бендеры,5.089,0.0,23,0,23,CITY_OK,3,30.53,7.53,2.53,True
w302074728,Бендеры,5.084,0.0,23,0,23,CITY_OK,3,30.5,7.5,2.5,True
w302074735,Бендеры,5.124,0.0,23,0,23,CITY_OK,3,30.74,7.74,2.74,False
w302074736,Бендеры,5.145,0.0,23,0,23,CITY_OK,3,30.87,7.87,2.87,False
w302074738,Бендеры,5.261,0.0,24,0,24,CITY_OK,3,31.57,7.57,2.57,True
w302074740,Бендеры,5.217,0.0,23,0,23,CITY_OK,3,31.3,8.3,3.3,False
w302074741,Бендеры,5.232,0.0,23,0,23,CITY_OK,3,31.39,8.39,3.39,False
w302074745,Бендеры,5.156,0.0,23,0,23,CITY_OK,3,30.94,7.94,2.94,False
w302074746,Бендеры,5.213,0.0,23,0,23,CITY_OK,3,31.28,8.28,3.28,False
w302074747,Бендеры,5.227,0.0,23,0,23,CITY_OK,3,31.36,8.36,3.36,False
w302074748,Бендеры,5.243,0.0,23,0,23,CITY_OK,3,31.46,8.46,3.46,False
w302074749,Бендеры,5.258,0.0,24,0,24,CITY_OK,3,31.55,7.55,2.55,True
w302074753,Бендеры,5.302,0.0,24,0,24,CITY_OK,3,31.81,7.81,2.81,False
w302074755,Бендеры,5.212,0.0,23,0,23,CITY_OK,3,31.27,8.27,3.27,False
w302141408,Бендеры,2.406,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302141409,Бендеры,2.421,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302141410,Бендеры,2.421,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302364396,Бендеры,2.022,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364398,Бендеры,1.983,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364399,Бендеры,2.035,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364401,Бендеры,1.923,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364406,Бендеры,1.87,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364407,Бендеры,1.855,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364414,Бендеры,1.911,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364419,Бендеры,1.833,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364425,Бендеры,1.853,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364429,Бендеры,1.876,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364432,Бендеры,1.879,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364433,Бендеры,1.873,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364434,Бендеры,1.9,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364509,Бендеры,1.915,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302364514,Бендеры,1.765,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302365003,Бендеры,2.145,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365004,Бендеры,2.124,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365005,Бендеры,2.111,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365006,Бендеры,2.141,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365009,Бендеры,2.154,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365010,Бендеры,2.167,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365020,Бендеры,1.886,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302365080,Бендеры,1.939,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302365081,Бендеры,2.322,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302365816,Бендеры,2.056,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302365817,Бендеры,2.077,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302365820,Бендеры,2.031,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366061,Бендеры,1.992,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366063,Бендеры,2.013,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366065,Бендеры,1.992,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366068,Бендеры,1.978,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366069,Бендеры,1.913,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366070,Бендеры,1.929,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366071,Бендеры,1.949,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302366072,Бендеры,1.963,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302368270,Бендеры,2.392,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302368615,Бендеры,2.324,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302368616,Бендеры,2.328,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302368617,Бендеры,4.714,0.0,21,0,21,CITY_OK,3,28.28,7.28,2.28,True
w302369878,Бендеры,5.245,0.0,23,0,23,CITY_OK,3,31.47,8.47,3.47,False
w302369879,Бендеры,5.262,0.0,24,0,24,CITY_OK,3,31.57,7.57,2.57,True
w302369880,Бендеры,5.329,0.0,24,0,24,CITY_OK,3,31.97,7.97,2.97,False
w302370519,Бендеры,1.265,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302370538,Бендеры,1.395,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302370866,Бендеры,0.759,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302375946,Бендеры,2.087,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302375950,Бендеры,2.101,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375951,Бендеры,2.115,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375953,Бендеры,2.121,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375955,Бендеры,2.412,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375956,Бендеры,2.397,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375958,Бендеры,2.38,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375960,Бендеры,2.366,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375963,Бендеры,2.35,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375967,Бендеры,2.334,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375968,Бендеры,2.32,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375970,Бендеры,2.306,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375971,Бендеры,2.289,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375973,Бендеры,2.318,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375976,Бендеры,2.303,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375977,Бендеры,2.262,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375979,Бендеры,2.132,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375980,Бендеры,2.215,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375981,Бендеры,2.158,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302375982,Бендеры,2.147,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302376200,Бендеры,2.039,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302488618,Бендеры,2.051,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302488619,Бендеры,2.019,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302488627,Бендеры,1.964,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302488631,Бендеры,1.949,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302488632,Бендеры,1.939,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302488635,Бендеры,1.91,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490087,Бендеры,1.867,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490088,Бендеры,1.456,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490091,Бендеры,1.479,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490093,Бендеры,1.847,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490098,Бендеры,1.891,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490099,Бендеры,1.813,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490103,Бендеры,1.833,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490107,Бендеры,1.812,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490108,Бендеры,1.798,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490110,Бендеры,1.548,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490111,Бендеры,1.786,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490112,Бендеры,1.767,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490113,Бендеры,1.74,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302490115,Бендеры,1.833,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302492922,Бендеры,2.294,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492924,Бендеры,2.28,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492926,Бендеры,2.268,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492928,Бендеры,2.365,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492930,Бендеры,2.387,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492932,Бендеры,2.192,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492933,Бендеры,2.211,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492935,Бендеры,2.227,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492936,Бендеры,2.244,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302492937,Бендеры,2.255,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w302537732,Бендеры,1.807,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537733,Бендеры,1.789,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537734,Бендеры,1.841,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537735,Бендеры,1.836,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537738,Бендеры,1.925,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537739,Бендеры,1.903,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537741,Бендеры,1.932,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537742,Бендеры,1.945,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537743,Бендеры,1.952,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537744,Бендеры,1.964,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537745,Бендеры,1.977,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537746,Бендеры,2.002,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537747,Бендеры,2.018,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537749,Бендеры,1.954,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302537750,Бендеры,2.039,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302539247,Бендеры,1.897,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302539248,Бендеры,1.939,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w302539249,Бендеры,2.064,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303139361,Бендеры,2.082,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303139362,Бендеры,2.093,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303139363,Бендеры,2.106,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303139364,Бендеры,2.116,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303139372,Бендеры,2.337,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140573,Бендеры,2.128,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140574,Бендеры,2.141,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140576,Бендеры,2.154,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140577,Бендеры,2.167,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140587,Бендеры,2.176,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140590,Бендеры,2.183,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140593,Бендеры,2.198,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140596,Бендеры,1.975,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140598,Бендеры,2.1,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140602,Бендеры,1.853,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140603,Бендеры,1.873,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140604,Бендеры,1.953,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140605,Бендеры,1.966,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140607,Бендеры,1.923,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140609,Бендеры,1.954,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140612,Бендеры,2.309,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140615,Бендеры,1.996,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140617,Бендеры,2.008,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140618,Бендеры,2.022,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140619,Бендеры,2.08,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303140620,Бендеры,2.153,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140625,Бендеры,2.292,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140626,Бендеры,2.275,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140628,Бендеры,2.156,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140630,Бендеры,2.187,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140631,Бендеры,2.208,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140633,Бендеры,2.28,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140682,Бендеры,2.276,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140683,Бендеры,2.257,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303140685,Бендеры,2.228,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303142450,Бендеры,1.895,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303317641,Бендеры,2.268,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317645,Бендеры,2.296,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317646,Бендеры,2.312,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317647,Бендеры,2.378,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317648,Бендеры,2.395,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317650,Бендеры,2.267,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317652,Бендеры,2.272,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317653,Бендеры,2.286,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317655,Бендеры,2.322,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317656,Бендеры,2.342,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317657,Бендеры,2.075,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303317658,Бендеры,2.115,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317661,Бендеры,2.139,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317662,Бендеры,2.216,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317663,Бендеры,2.226,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317665,Бендеры,2.165,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317666,Бендеры,2.239,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317668,Бендеры,2.18,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317669,Бендеры,2.193,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303317671,Бендеры,2.269,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319318,Бендеры,2.284,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319320,Бендеры,2.22,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319325,Бендеры,2.301,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319329,Бендеры,2.329,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319331,Бендеры,2.236,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319335,Бендеры,2.252,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319336,Бендеры,2.357,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319337,Бендеры,2.273,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319338,Бендеры,2.286,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319339,Бендеры,2.382,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319340,Бендеры,2.396,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319341,Бендеры,2.308,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319346,Бендеры,2.33,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319349,Бендеры,2.352,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319350,Бендеры,2.362,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319352,Бендеры,2.378,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319358,Бендеры,2.282,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319359,Бендеры,2.255,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319360,Бендеры,2.227,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319361,Бендеры,2.409,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319362,Бендеры,2.426,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319364,Бендеры,2.205,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319365,Бендеры,2.446,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319366,Бендеры,2.299,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319367,Бендеры,2.283,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319368,Бендеры,2.291,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319369,Бендеры,2.279,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319370,Бендеры,2.185,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303319372,Бендеры,2.537,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w303323444,Бендеры,1.931,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323445,Бендеры,1.946,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323448,Бендеры,1.96,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323451,Бендеры,1.976,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323452,Бендеры,1.912,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323454,Бендеры,1.991,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323455,Бендеры,2.006,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323456,Бендеры,2.068,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w303323457,Бендеры,2.018,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
